,id,host_id,host_name,room_type,disctricts,neighbourhoods,price,number_of_reviews,latitude,longitude,monument
3921,13220744,48010985,Adrian,Private room,Retiro,Jerónimos,26,139,40.41646,-3.68793,Puerta de Alcalá
3922,13221821,74180884,Antonio,Entire home/apt,Centro,Embajadores,129,155,40.41359,-3.70317,Barrio de Las Letras
3923,13232503,74296033,Sofia,Private room,Centro,Sol,416,1,40.41746,-3.70736,Casa de la Panaderia
3924,13233904,33108957,Stephanie,Entire home/apt,Centro,Universidad,80,11,40.42545,-3.70659,Malasaña
3925,13234026,596469,Gabriel Avalos,Hotel room,Centro,Universidad,100,14,40.42746,-3.7031,Malasaña
3926,13234093,596469,Gabriel Avalos,Hotel room,Centro,Universidad,100,19,40.42792,-3.7053,Malasaña
3927,13235163,69416543,Andrea,Entire home/apt,Tetuán,Berruguete,40,2,40.4566,-3.7032,Estadio Santiago Bernabéu
3928,13238432,45909727,Maite,Private room,Arganzuela,Imperial,19,1,40.40048,-3.71473,Puente de Toledo
3929,13245102,34598812,Maroco,Entire home/apt,Centro,Justicia,250,26,40.42144,-3.70102,Edificio Metrópolis
3930,13246345,16343879,Andrea,Private room,Centro,Palacio,46,164,40.41171,-3.70971,Plaza Mayor
3931,13246572,10031300,Maria,Entire home/apt,Arganzuela,Palos de Moguer,57,3,40.40518,-3.70071,Paseo del Prado
3932,13248025,21949890,Ãngel,Private room,Centro,Embajadores,40,8,40.40736,-3.69654,Paseo del Prado
3933,13257283,18750162,Tsvetana,Private room,Carabanchel,Abrantes,20,134,40.37759,-3.73613,La Latina
3934,13259870,14441728,Casilda,Private room,Centro,Palacio,70,2,40.41161,-3.71561,Cripta de la Almudena
3935,13261461,6408349,MarÃ­a,Private room,Arganzuela,Acacias,30,8,40.40474,-3.7115,Puente de Toledo
3936,13267669,41237600,Luis,Entire home/apt,Chamartín,El Viso,65,0,40.4426,-3.68012,Estadio Santiago Bernabéu
3937,13269846,74757773,Cyk,Entire home/apt,Tetuán,Castillejos,99,16,40.46031,-3.69443,Estadio Santiago Bernabéu
3938,13274176,20202289,Marta,Entire home/apt,Chamberí,Arapiles,55,2,40.43719,-3.71097,Malasaña
3939,13276051,9082496,Daniel,Entire home/apt,Arganzuela,Delicias,29,0,40.39477,-3.69426,Paseo del Prado
3940,13280875,74878787,Irene,Private room,Chamberí,Trafalgar,10,0,40.42842,-3.69683,Malasaña
3941,13285905,63059592,Fga,Private room,Ciudad Lineal,San Juan Bautista,45,0,40.4505,-3.66054,Estadio Santiago Bernabéu
3942,13286536,68143948,MarÃ­a,Private room,Chamartín,El Viso,30,6,40.44726,-3.6788,Estadio Santiago Bernabéu
3943,13287918,74964272,Pedro,Entire home/apt,Centro,Sol,145,187,40.41754,-3.70161,Barrio de Las Letras
3944,13289455,22581022,Susana,Entire home/apt,Moncloa - Aravaca,Ciudad Universitaria,55,1,40.44996,-3.71032,Estadio Santiago Bernabéu
3945,13289870,74984183,SebÃ¡stian,Shared room,Chamberí,Gaztambide,59,2,40.43245,-3.71317,Museo Cerralbo
3946,13292464,21834144,Cristina,Entire home/apt,Salamanca,Fuente del Berro,220,9,40.42464,-3.66523,Barrio de Salamanca
3947,13294359,28266624,Dennis,Private room,Chamberí,Trafalgar,35,5,40.43655,-3.70088,Malasaña
3948,13297510,75066973,Javier,Entire home/apt,Centro,Universidad,44,72,40.42821,-3.70457,Malasaña
3949,13297758,46137740,Ignacio,Entire home/apt,Chamartín,Nueva EspaÃ±a,47,223,40.46292,-3.6817,Estadio Santiago Bernabéu
3950,13302952,32003281,JÃ©ss,Private room,Puente de Vallecas,San Diego,19,17,40.39115,-3.67105,Paseo del Prado
3951,13303553,74767650,Ignacio,Entire home/apt,Centro,Cortes,105,113,40.41803,-3.69664,Edificio Metrópolis
3952,13304944,72876550,Gustavo,Entire home/apt,Centro,Embajadores,95,173,40.40737,-3.70243,Barrio de Las Letras
3953,13314452,23264507,Helena,Private room,Arganzuela,Palos de Moguer,20,0,40.40404,-3.69421,Paseo del Prado
3954,13314760,75260127,Lucia,Private room,Puente de Vallecas,Numancia,21,2,40.39724,-3.66174,Palacio De Cristal
3955,13314868,42987020,Beatriz,Entire home/apt,Arganzuela,Palos de Moguer,48,38,40.40536,-3.69646,Paseo del Prado
3956,13315485,75269343,Enrique,Entire home/apt,Centro,Embajadores,59,126,40.41237,-3.70266,Barrio de Las Letras
3957,13319516,74245355,Daniel,Entire home/apt,Tetuán,Almenara,60,5,40.47082,-3.69612,Estadio Santiago Bernabéu
3958,13321359,39499350,David,Entire home/apt,Arganzuela,Delicias,39,29,40.40055,-3.69511,Paseo del Prado
3959,13322947,75356257,Jandro,Private room,Tetuán,Cuatro Caminos,18,72,40.44967,-3.69971,Estadio Santiago Bernabéu
3960,13323993,5542111,Melvin Enrique,Hotel room,Centro,Universidad,49,198,40.42276,-3.70239,Gran Vía
3961,13324487,21669327,Paula,Entire home/apt,Centro,Cortes,45,0,40.41289,-3.69726,Barrio de Las Letras
3962,13328359,39499350,David,Entire home/apt,Arganzuela,Palos de Moguer,48,24,40.40568,-3.69348,Paseo del Prado
3963,13328917,2231831,Roberto,Private room,Usera,Moscardó,18,4,40.39134,-3.70599,Puente de Toledo
3964,13328994,64604961,Camilo AndrÃ©s,Entire home/apt,Retiro,Pacífico,65,63,40.40612,-3.68125,Palacio De Cristal
3965,13337550,34054380,MarÃ­a,Private room,Centro,Embajadores,30,5,40.41019,-3.70411,Barrio de Las Letras
3966,13337867,6993782,Malena,Entire home/apt,Retiro,Pacífico,50,11,40.40363,-3.67862,Palacio De Cristal
3967,13338429,38098725,4 Bears,Private room,Centro,Embajadores,24,184,40.41227,-3.70604,Plaza Mayor
3968,13339554,44694954,Matthieu,Private room,Centro,Universidad,50,24,40.42018,-3.70256,Gran Vía
3969,13340029,6403200,Guiomar,Entire home/apt,Centro,Palacio,60,0,40.4116,-3.7107,Plaza Mayor
3970,13340206,12523869,EÃ±a,Entire home/apt,Chamberí,Almagro,90,49,40.43531,-3.69541,Malasaña
3971,13340851,63037289,Juan Manuel,Entire home/apt,Chamartín,Nueva EspaÃ±a,90,27,40.46264,-3.68427,Estadio Santiago Bernabéu
3972,13341044,5542111,Melvin Enrique,Hotel room,Centro,Universidad,53,192,40.42237,-3.70239,Gran Vía
3973,13342949,38013355,Erika,Private room,Tetuán,Cuatro Caminos,20,7,40.45062,-3.69993,Estadio Santiago Bernabéu
3974,13343704,5542111,Melvin Enrique,Hotel room,Centro,Universidad,42,176,40.42134,-3.70265,Gran Vía
3975,13344391,75604545,Dany,Private room,Arganzuela,Palos de Moguer,12,1,40.4017,-3.69196,Paseo del Prado
3976,13344457,75603735,Raquel,Private room,Villaverde,San Andrés,15,0,40.34325,-3.70843,Puente de Toledo
3977,13344738,75608415,Javier,Entire home/apt,Centro,Justicia,70,66,40.42213,-3.7005,Edificio Metrópolis
3978,13346219,71701867,Dilyara,Entire home/apt,Arganzuela,Delicias,80,24,40.39942,-3.69177,Paseo del Prado
3979,13346561,1819849,S28,Entire home/apt,Chamberí,Gaztambide,75,104,40.43269,-3.71331,Museo Cerralbo
3980,13351781,14080048,Catalina,Entire home/apt,Salamanca,Lista,178,8,40.43045,-3.67458,Barrio de Salamanca
3981,13355881,75740584,MarÃ­a,Entire home/apt,Centro,Palacio,70,0,40.41775,-3.70938,Casa de la Panaderia
3982,13357599,4781252,Anastasia,Entire home/apt,Chamartín,El Viso,32,6,40.44468,-3.67998,Estadio Santiago Bernabéu
3983,13361113,7793193,David,Entire home/apt,Centro,Universidad,89,20,40.42654,-3.70195,Malasaña
3984,13367445,3378492,Flor,Entire home/apt,Carabanchel,OpaÃ±el,64,1,40.39243,-3.72166,Puente de Toledo
3985,13367596,75886358,Manuel,Entire home/apt,Centro,Cortes,35,0,40.41114,-3.69592,Paseo del Prado
3986,13369202,75905493,Maite,Entire home/apt,Usera,Moscardó,47,86,40.39077,-3.7065,Puente de Toledo
3987,13369571,10409026,A,Private room,Chamberí,Vallehermoso,20,4,40.44575,-3.70514,Estadio Santiago Bernabéu
3988,13370643,7823688,Stay Inn Madrid,Entire home/apt,Centro,Palacio,115,2,40.4189,-3.70836,Gran Vía
3989,13372147,75932997,Claudia,Private room,Centro,Cortes,29,194,40.41297,-3.69437,Paseo del Prado
3990,13374152,39434420,Paula,Private room,Centro,Embajadores,23,0,40.40591,-3.7006,Paseo del Prado
3991,13374710,5102195,Juan,Entire home/apt,Salamanca,Guindalera,47,31,40.43111,-3.66679,Barrio de Salamanca
3992,13382280,1108348,Karin,Private room,Puente de Vallecas,Portazgo,21,55,40.39071,-3.65236,Palacio De Cristal
3993,13383398,76077977,Minty,Private room,Centro,Sol,150,0,40.4155,-3.70436,Plaza Mayor
3994,13384154,5542111,Melvin Enrique,Hotel room,Centro,Universidad,55,154,40.42282,-3.70143,Gran Vía
3995,13384187,76084695,Fernando,Entire home/apt,Carabanchel,Buenavista,69,54,40.37042,-3.76117,La Latina
3996,13384536,5875420,Rod,Private room,Centro,Embajadores,25,0,40.4104,-3.69519,Paseo del Prado
3997,13384721,66110302,Mar,Entire home/apt,Centro,Embajadores,71,88,40.4069,-3.69963,Paseo del Prado
3998,13385205,5542111,Melvin Enrique,Hotel room,Centro,Universidad,44,139,40.42234,-3.70107,Gran Vía
3999,13385347,76095596,IvÃ¡n,Entire home/apt,Centro,Justicia,71,116,40.42597,-3.70077,Malasaña
4000,13385644,5542111,Melvin Enrique,Hotel room,Centro,Universidad,41,174,40.42176,-3.70188,Gran Vía
4001,13388645,19327847,Eduardo Y Julia,Entire home/apt,Latina,Puerta del Angel,39,264,40.41533,-3.7245,Museo de la Catedral de la Almudena
4002,13389130,76109832,Karen,Private room,Carabanchel,San Isidro,60,10,40.39234,-3.72619,Puente de Toledo
4003,13389193,76136564,Melissa,Entire home/apt,Tetuán,Cuatro Caminos,495,80,40.44852,-3.70099,Estadio Santiago Bernabéu
4004,13390324,61533460,Pamela,Entire home/apt,Puente de Vallecas,Palomeras Sureste,36,7,40.38596,-3.64299,Palacio De Cristal
4005,13390830,76153971,Sole,Private room,Moncloa - Aravaca,Ciudad Universitaria,43,5,40.45645,-3.71414,Estadio Santiago Bernabéu
4006,13392463,70392355,Fernando,Private room,Latina,Lucero,21,17,40.40678,-3.74278,La Latina
4007,13393995,70957033,Ana Y Alberto,Private room,Centro,Sol,35,12,40.4197,-3.70266,Gran Vía
4008,13396376,47558375,Evita,Private room,Centro,Sol,25,6,40.41812,-3.70296,Barrio de Las Letras
4009,13401270,14626191,Andrea Y Daniel,Private room,Centro,Cortes,86,244,40.41567,-3.69738,Barrio de Las Letras
4010,13403703,69026778,AgustÃ­n,Private room,Arganzuela,Delicias,39,32,40.39936,-3.69598,Paseo del Prado
4011,13404513,76306767,Johnny A. A .P.,Private room,Centro,Justicia,70,64,40.42278,-3.69781,Edificio Metrópolis
4012,13406888,12252321,Belen,Private room,Moncloa - Aravaca,Casa de Campo,27,131,40.42714,-3.72044,Templo de Debod
4013,13407357,76337070,Bill,Entire home/apt,Centro,Justicia,99,101,40.42287,-3.69613,Fundación Mapfre Recoletos
4014,13409702,29281033,Ãlvaro,Entire home/apt,Centro,Palacio,101,218,40.41214,-3.70953,Plaza Mayor
4015,13410810,76373989,Javier,Entire home/apt,Centro,Universidad,60,0,40.4263,-3.70134,Malasaña
4016,13410816,34217435,Luis,Entire home/apt,Centro,Universidad,89,32,40.42125,-3.70155,Gran Vía
4017,13414026,8363103,Hermes & Marta,Entire home/apt,Arganzuela,Palos de Moguer,139,4,40.40438,-3.69813,Paseo del Prado
4018,13415329,21979338,Georgina,Private room,Salamanca,Guindalera,60,1,40.43714,-3.67229,Barrio de Salamanca
4019,13425303,56384322,Maria Luis,Entire home/apt,Retiro,NiÃ±o Jesús,70,0,40.41466,-3.675,Palacio De Cristal
4020,13425790,27595785,Alberto,Entire home/apt,Centro,Universidad,40,1,40.42059,-3.70197,Gran Vía
4021,13427441,71192482,Pablo,Entire home/apt,Chamberí,Vallehermoso,75,18,40.44559,-3.7062,Estadio Santiago Bernabéu
4022,13427710,51929347,Ma,Entire home/apt,Tetuán,Almenara,50,0,40.46596,-3.6949,Estadio Santiago Bernabéu
4023,13427874,16695714,Olivia Y David,Private room,Retiro,Pacífico,246,4,40.40621,-3.67988,Palacio De Cristal
4024,13429275,76574387,Paula,Entire home/apt,Arganzuela,Imperial,180,0,40.40512,-3.71251,Puente de Toledo
4025,13430822,46129784,Sandra,Entire home/apt,Centro,Embajadores,81,197,40.40724,-3.69949,Paseo del Prado
4026,13432626,8244614,Mad About You,Entire home/apt,Salamanca,Fuente del Berro,59,70,40.42804,-3.66721,Barrio de Salamanca
4027,13434343,69600676,Maria Noelia,Entire home/apt,Centro,Sol,90,4,40.41981,-3.70112,Edificio Metrópolis
4028,13435361,8244614,Mad About You,Entire home/apt,Salamanca,Goya,79,30,40.42326,-3.67704,Monumento a Alfonso XII
4029,13439343,62983804,Antonio,Entire home/apt,Centro,Sol,85,171,40.41745,-3.70212,Barrio de Las Letras
4030,13440524,3472387,Ãscar,Entire home/apt,Centro,Palacio,95,57,40.40848,-3.71105,Cripta de la Almudena
4031,13440784,76707968,Christian,Private room,Centro,Embajadores,30,4,40.40836,-3.70404,Barrio de Las Letras
4032,13443391,17395577,Graziella,Private room,Chamberí,Trafalgar,50,1,40.43582,-3.70312,Malasaña
4033,13448255,38217771,Eduardo,Entire home/apt,Salamanca,Lista,99,44,40.43399,-3.6743,Barrio de Salamanca
4034,13448999,38497144,Andrea,Entire home/apt,Salamanca,Guindalera,40,0,40.43755,-3.66837,Barrio de Salamanca
4035,13449341,2242135,Emilio,Entire home/apt,Centro,Embajadores,160,52,40.41061,-3.70838,Plaza Mayor
4036,13449739,72163859,David,Private room,Tetuán,Bellas Vistas,30,37,40.45227,-3.70518,Estadio Santiago Bernabéu
4037,13451082,76824162,Borja,Entire home/apt,Tetuán,Bellas Vistas,45,0,40.44762,-3.70462,Estadio Santiago Bernabéu
4038,13451556,5500409,Marta,Entire home/apt,Centro,Embajadores,65,115,40.41108,-3.70658,Plaza Mayor
4039,13453916,30897075,Celia,Private room,Chamberí,Trafalgar,30,4,40.43164,-3.70364,Malasaña
4040,13454640,61370170,Ana-Stay At Home Madrid Apartment,Entire home/apt,Centro,Sol,168,65,40.41499,-3.70661,Plaza Mayor
4041,13458707,76912233,Carlos Javier,Entire home/apt,Centro,Justicia,59,23,40.42404,-3.6994,Malasaña
4042,13461584,18471448,Susan,Entire home/apt,Chamartín,Prosperidad,70,36,40.43898,-3.67766,Barrio de Salamanca
4043,13464977,76933566,Arzu,Entire home/apt,Centro,Palacio,65,115,40.41503,-3.71251,Cripta de la Almudena
4044,13468543,18047243,Homer,Entire home/apt,Chamartín,Prosperidad,60,3,40.44252,-3.67356,Estadio Santiago Bernabéu
4045,13469435,77045622,Emile,Entire home/apt,Tetuán,Berruguete,70,3,40.4557,-3.70296,Estadio Santiago Bernabéu
4046,13475628,71119914,Maria,Entire home/apt,Centro,Sol,75,1,40.41722,-3.70718,Casa de la Panaderia
4047,13477810,55364006,Marta,Private room,Salamanca,Goya,30,0,40.4268,-3.67424,Barrio de Salamanca
4048,13481512,15796375,Jacqueline,Entire home/apt,Hortaleza,Canillas,109,21,40.46272,-3.6533,Estadio Santiago Bernabéu
4049,13483371,77219065,Tino Y Patricia,Private room,Centro,Embajadores,30,90,40.40799,-3.70942,Plaza Mayor
4050,13484101,12455551,Nerea,Private room,Moncloa - Aravaca,Argüelles,1000,0,40.42872,-3.71798,Templo de Debod
4051,13488025,77241383,Pedro,Private room,Ciudad Lineal,Concepción,21,262,40.43863,-3.65195,Barrio de Salamanca
4052,13490666,6341553,Pablo,Entire home/apt,Centro,Justicia,127,98,40.42223,-3.6975,Edificio Metrópolis
4053,13491442,77314309,Zigor,Entire home/apt,Centro,Palacio,40,10,40.41332,-3.71362,Cripta de la Almudena
4054,13499497,2805356,Tom,Private room,Centro,Justicia,60,5,40.42365,-3.69653,Fundación Mapfre Recoletos
4055,13499800,60088973,Enrique,Entire home/apt,Centro,Embajadores,80,62,40.41099,-3.69829,Barrio de Las Letras
4056,13501169,6365055,Ana & Ricardo,Entire home/apt,Moncloa - Aravaca,Argüelles,155,89,40.42125,-3.71517,Museo Cerralbo
4057,13501235,5542111,Melvin Enrique,Hotel room,Centro,Universidad,48,133,40.42267,-3.70256,Gran Vía
4058,13502986,5542111,Melvin Enrique,Hotel room,Centro,Universidad,40,151,40.42218,-3.70295,Gran Vía
4059,13509045,38221650,Beatriz Y Javier,Entire home/apt,Centro,Palacio,62,97,40.42038,-3.71317,Plaza de Oriente
4060,13509563,77532798,Hermanos GarcÃ­a,Entire home/apt,Centro,Cortes,99,159,40.4131,-3.69902,Barrio de Las Letras
4061,13510273,6191153,Ruben,Entire home/apt,Centro,Universidad,65,0,40.42133,-3.70511,Gran Vía
4062,13514125,24239436,Gisselle,Private room,Centro,Cortes,17,203,40.41223,-3.69569,Paseo del Prado
4063,13514454,41179753,Ivan & Alejandro,Private room,Centro,Sol,50,192,40.41493,-3.70816,Plaza Mayor
4064,13517151,77634004,Elisa,Entire home/apt,Salamanca,Guindalera,90,93,40.43727,-3.67156,Barrio de Salamanca
4065,13517599,49149339,Airbnb,Entire home/apt,Puente de Vallecas,Numancia,150,58,40.39172,-3.6553,Palacio De Cristal
4066,13518810,48051158,Leonor,Private room,Latina,Aluche,22,20,40.39128,-3.74323,La Latina
4067,13520856,45545917,Bea,Private room,Arganzuela,Imperial,25,0,40.4053,-3.71362,Puente de Toledo
4068,13521483,25811165,Paula,Entire home/apt,Puente de Vallecas,San Diego,30,0,40.39433,-3.66819,Palacio De Cristal
4069,13521641,77677204,Magdalena,Private room,Salamanca,Castellana,40,188,40.43726,-3.68389,Barrio de Salamanca
4070,13523658,36135261,Guillermo,Private room,Salamanca,Guindalera,22,1,40.43738,-3.67509,Barrio de Salamanca
4071,13525030,46959915,Andre,Private room,Tetuán,Almenara,29,276,40.46734,-3.69278,Estadio Santiago Bernabéu
4072,13528325,3301397,LÃ­via,Private room,Salamanca,Goya,35,22,40.42758,-3.67392,Barrio de Salamanca
4073,13529348,1721158,Pau&Patricia,Entire home/apt,Centro,Embajadores,67,12,40.4096,-3.69423,Paseo del Prado
4074,13530172,3301397,LÃ­via,Private room,Salamanca,Goya,35,13,40.42809,-3.67359,Barrio de Salamanca
4075,13534487,8124160,Flavia,Private room,Centro,Justicia,30,58,40.42044,-3.69888,Edificio Metrópolis
4076,13534894,8124160,Flavia,Private room,Centro,Justicia,30,62,40.42068,-3.70048,Edificio Metrópolis
4077,13535203,8124160,Flavia,Private room,Centro,Justicia,30,18,40.42075,-3.69971,Edificio Metrópolis
4078,13535942,34598812,Maroco,Private room,Centro,Justicia,30,67,40.42087,-3.69911,Edificio Metrópolis
4079,13536092,77846862,Alberto,Entire home/apt,Tetuán,Cuatro Caminos,52,10,40.45131,-3.69536,Estadio Santiago Bernabéu
4080,13536292,34598812,Maroco,Private room,Centro,Justicia,25,38,40.42029,-3.69917,Edificio Metrópolis
4081,13536623,34598812,Maroco,Private room,Centro,Justicia,30,22,40.42046,-3.69911,Edificio Metrópolis
4082,13536899,34598812,Maroco,Private room,Centro,Justicia,30,74,40.42041,-3.69827,Edificio Metrópolis
4083,13537022,77858368,Agustin,Entire home/apt,Arganzuela,Imperial,99,51,40.40205,-3.71499,Puente de Toledo
4084,13537738,77420214,Presidence Rentals,Entire home/apt,Centro,Cortes,159,66,40.41227,-3.69615,Paseo del Prado
4085,13537833,77866527,Milena,Private room,Tetuán,Cuatro Caminos,20,20,40.44842,-3.70208,Estadio Santiago Bernabéu
4086,13542732,74608678,Antea,Private room,Arganzuela,Legazpi,30,1,40.3892,-3.68802,Paseo del Prado
4087,13543156,3850303,Javier,Entire home/apt,Ciudad Lineal,Costillares,109,30,40.47587,-3.67177,Estadio Santiago Bernabéu
4088,13543366,77925594,Maria Lucrecia,Private room,Chamberí,Vallehermoso,20,10,40.44074,-3.70542,Malasaña
4089,13543664,27611473,Oscar,Shared room,Centro,Universidad,19,50,40.4224,-3.70832,Gran Vía
4090,13545188,77944258,Luis,Entire home/apt,Chamberí,Gaztambide,80,0,40.4323,-3.71346,Museo Cerralbo
4091,13548493,19897373,Ana,Entire home/apt,Centro,Universidad,60,0,40.4235,-3.70515,Gran Vía
4092,13553344,22321820,Vanrays,Entire home/apt,Centro,Cortes,230,103,40.41501,-3.70182,Barrio de Las Letras
4093,13553712,30861100,Aiala,Private room,Arganzuela,Imperial,20,0,40.40354,-3.71631,Puente de Toledo
4094,13555382,78069858,Javi,Entire home/apt,Centro,Embajadores,35,1,40.40854,-3.69983,Paseo del Prado
4095,13555411,57920288,Ariel,Entire home/apt,Centro,Embajadores,50,94,40.40728,-3.7067,Plaza Mayor
4096,13556608,78074170,BelÃ©n,Entire home/apt,Centro,Justicia,223,129,40.42078,-3.69632,Edificio Metrópolis
4097,13557090,24065654,Reyes,Entire home/apt,Retiro,Ibiza,300,4,40.41729,-3.67751,Monumento a Alfonso XII
4098,13558723,6922329,Marcos,Entire home/apt,Chamberí,Trafalgar,80,34,40.43116,-3.70443,Malasaña
4099,13567680,38548201,Maria,Entire home/apt,Hortaleza,Valdefuentes,110,0,40.48899,-3.64949,Estadio Santiago Bernabéu
4100,13568498,50276797,Tania,Private room,Centro,Embajadores,18,0,40.41095,-3.70618,Plaza Mayor
4101,13569312,21949890,Ãngel,Private room,Centro,Embajadores,14,4,40.40828,-3.69669,Paseo del Prado
4102,13569477,21949890,Ãngel,Private room,Centro,Embajadores,18,0,40.40734,-3.69763,Paseo del Prado
4103,13569570,21949890,Ãngel,Private room,Centro,Embajadores,20,10,40.40709,-3.69764,Paseo del Prado
4104,13573717,78291165,Elvira,Entire home/apt,Chamberí,Almagro,50,57,40.43686,-3.6992,Malasaña
4105,13576077,70957033,Ana Y Alberto,Private room,Centro,Sol,35,15,40.41986,-3.70214,Gran Vía
4106,13576483,63720237,Mercedes,Entire home/apt,Salamanca,Guindalera,59,21,40.43564,-3.6613,Barrio de Salamanca
4107,13576656,78325794,Miguel Angel,Private room,Centro,Embajadores,38,174,40.41239,-3.70698,Plaza Mayor
4108,13577712,26435996,Lollipop Flats,Entire home/apt,Centro,Sol,33,27,40.41996,-3.70184,Gran Vía
4109,13580984,69373924,Irene,Private room,Moncloa - Aravaca,Argüelles,149,3,40.43084,-3.71895,Templo de Debod
4110,13582120,77920716,Ginesa,Private room,Retiro,Estrella,20,81,40.4177,-3.66766,Barrio de Salamanca
4111,13583091,78412962,MarÃ­a,Private room,Chamberí,Arapiles,35,0,40.43669,-3.70636,Malasaña
4112,13583168,4627543,Andrea,Entire home/apt,Centro,Cortes,50,27,40.41201,-3.6964,Paseo del Prado
